row,desk,date,firstHalf,secondHalf,day_of_week,day_of_month,month,week_of_year
2254,CLUJ_5_beta_23.3,2024-01-23,1,0,1,23,1,4
2255,CLUJ_5_beta_23.4,2024-01-23,0,0,1,23,1,4
2256,CLUJ_5_beta_24.1,2024-01-23,1,0,1,23,1,4
2257,CLUJ_5_beta_24.2,2024-01-23,0,0,1,23,1,4
2258,CLUJ_5_beta_24.3,2024-01-23,0,1,1,23,1,4
2259,CLUJ_5_beta_24.4,2024-01-23,0,1,1,23,1,4
2260,CLUJ_5_beta_25.1,2024-01-23,1,0,1,23,1,4
2261,CLUJ_5_beta_25.2,2024-01-23,1,0,1,23,1,4
2262,CLUJ_5_beta_25.3,2024-01-23,0,0,1,23,1,4
2263,CLUJ_5_beta_25.4,2024-01-23,0,1,1,23,1,4
2264,CLUJ_5_beta_26.1,2024-01-23,0,0,1,23,1,4
2265,CLUJ_5_beta_26.2,2024-01-23,1,1,1,23,1,4
2266,CLUJ_5_beta_26.3,2024-01-23,1,1,1,23,1,4
2267,CLUJ_5_beta_26.4,2024-01-23,0,0,1,23,1,4
2268,CLUJ_5_beta_27.1,2024-01-23,1,1,1,23,1,4
2269,CLUJ_5_beta_27.2,2024-01-23,1,0,1,23,1,4
2270,CLUJ_5_beta_27.3,2024-01-23,0,0,1,23,1,4
2271,CLUJ_5_beta_27.4,2024-01-23,1,0,1,23,1,4
2272,CLUJ_5_beta_28.1,2024-01-23,1,1,1,23,1,4
2273,CLUJ_5_beta_28.2,2024-01-23,0,1,1,23,1,4
2274,CLUJ_5_beta_28.3,2024-01-23,1,0,1,23,1,4
2275,CLUJ_5_beta_28.4,2024-01-23,1,0,1,23,1,4
2276,CLUJ_5_beta_29.1,2024-01-23,0,1,1,23,1,4
2277,CLUJ_5_beta_29.2,2024-01-23,0,0,1,23,1,4
2278,CLUJ_5_beta_29.3,2024-01-23,1,0,1,23,1,4
2279,CLUJ_5_beta_29.4,2024-01-23,0,0,1,23,1,4
2280,CLUJ_5_beta_30.1,2024-01-23,1,0,1,23,1,4
2281,CLUJ_5_beta_30.2,2024-01-23,0,1,1,23,1,4
2282,CLUJ_5_beta_30.3,2024-01-23,0,0,1,23,1,4
2283,CLUJ_5_beta_30.4,2024-01-23,0,0,1,23,1,4
2284,CLUJ_5_beta_31.1,2024-01-23,0,0,1,23,1,4
2285,CLUJ_5_beta_31.2,2024-01-23,0,0,1,23,1,4
2286,CLUJ_5_beta_31.3,2024-01-23,1,0,1,23,1,4
2287,CLUJ_5_beta_31.4,2024-01-23,1,0,1,23,1,4
2288,CLUJ_5_beta_32.1,2024-01-23,0,1,1,23,1,4
2289,CLUJ_5_beta_32.2,2024-01-23,0,0,1,23,1,4
2290,CLUJ_5_beta_32.3,2024-01-23,1,1,1,23,1,4
2291,CLUJ_5_beta_32.4,2024-01-23,1,1,1,23,1,4
2292,CLUJ_5_beta_33.1,2024-01-23,1,0,1,23,1,4
2293,CLUJ_5_beta_33.2,2024-01-23,1,1,1,23,1,4
2294,CLUJ_5_beta_33.3,2024-01-23,1,1,1,23,1,4
2295,CLUJ_5_beta_33.4,2024-01-23,1,0,1,23,1,4
2296,CLUJ_5_beta_1.1,2024-01-24,1,1,2,24,1,4
2297,CLUJ_5_beta_1.2,2024-01-24,0,0,2,24,1,4
2298,CLUJ_5_beta_1.3,2024-01-24,1,0,2,24,1,4
2299,CLUJ_5_beta_1.4,2024-01-24,1,1,2,24,1,4
2300,CLUJ_5_beta_2.1,2024-01-24,1,1,2,24,1,4
2301,CLUJ_5_beta_2.2,2024-01-24,1,1,2,24,1,4
2302,CLUJ_5_beta_2.3,2024-01-24,1,1,2,24,1,4
2303,CLUJ_5_beta_2.4,2024-01-24,1,0,2,24,1,4
2304,CLUJ_5_beta_3.1,2024-01-24,0,0,2,24,1,4
2305,CLUJ_5_beta_3.2,2024-01-24,0,1,2,24,1,4
2306,CLUJ_5_beta_3.3,2024-01-24,0,0,2,24,1,4
2307,CLUJ_5_beta_3.4,2024-01-24,1,0,2,24,1,4
2308,CLUJ_5_beta_4.1,2024-01-24,1,1,2,24,1,4
2309,CLUJ_5_beta_4.2,2024-01-24,1,0,2,24,1,4
2310,CLUJ_5_beta_4.3,2024-01-24,1,1,2,24,1,4
2311,CLUJ_5_beta_4.4,2024-01-24,1,0,2,24,1,4
2312,CLUJ_5_beta_5.1,2024-01-24,0,0,2,24,1,4
2313,CLUJ_5_beta_5.2,2024-01-24,0,0,2,24,1,4
2314,CLUJ_5_beta_5.3,2024-01-24,1,1,2,24,1,4
2315,CLUJ_5_beta_5.4,2024-01-24,1,1,2,24,1,4
2316,CLUJ_5_beta_6.1,2024-01-24,1,0,2,24,1,4
2317,CLUJ_5_beta_6.2,2024-01-24,0,0,2,24,1,4
2318,CLUJ_5_beta_6.3,2024-01-24,0,1,2,24,1,4
2319,CLUJ_5_beta_6.4,2024-01-24,0,1,2,24,1,4
2320,CLUJ_5_beta_7.1,2024-01-24,0,1,2,24,1,4
2321,CLUJ_5_beta_7.2,2024-01-24,1,1,2,24,1,4
2322,CLUJ_5_beta_7.3,2024-01-24,0,0,2,24,1,4
2323,CLUJ_5_beta_7.4,2024-01-24,0,1,2,24,1,4
2324,CLUJ_5_beta_8.1,2024-01-24,1,1,2,24,1,4
2325,CLUJ_5_beta_8.2,2024-01-24,0,0,2,24,1,4
2326,CLUJ_5_beta_8.3,2024-01-24,1,1,2,24,1,4
2327,CLUJ_5_beta_8.4,2024-01-24,1,0,2,24,1,4
2328,CLUJ_5_beta_9.1,2024-01-24,1,1,2,24,1,4
2329,CLUJ_5_beta_9.2,2024-01-24,0,1,2,24,1,4
2330,CLUJ_5_beta_9.3,2024-01-24,1,0,2,24,1,4
2331,CLUJ_5_beta_9.4,2024-01-24,1,1,2,24,1,4
2332,CLUJ_5_beta_10.1,2024-01-24,1,0,2,24,1,4
2333,CLUJ_5_beta_10.2,2024-01-24,0,0,2,24,1,4
2334,CLUJ_5_beta_10.3,2024-01-24,0,1,2,24,1,4
2335,CLUJ_5_beta_10.4,2024-01-24,0,1,2,24,1,4
2336,CLUJ_5_beta_11.1,2024-01-24,1,0,2,24,1,4
2337,CLUJ_5_beta_11.2,2024-01-24,0,0,2,24,1,4
2338,CLUJ_5_beta_11.3,2024-01-24,1,0,2,24,1,4
2339,CLUJ_5_beta_11.4,2024-01-24,0,0,2,24,1,4
2340,CLUJ_5_beta_12.1,2024-01-24,0,0,2,24,1,4
2341,CLUJ_5_beta_12.2,2024-01-24,0,1,2,24,1,4
2342,CLUJ_5_beta_12.3,2024-01-24,1,0,2,24,1,4
2343,CLUJ_5_beta_12.4,2024-01-24,0,0,2,24,1,4
2344,CLUJ_5_beta_13.1,2024-01-24,1,1,2,24,1,4
2345,CLUJ_5_beta_13.2,2024-01-24,1,1,2,24,1,4
2346,CLUJ_5_beta_13.3,2024-01-24,1,1,2,24,1,4
2347,CLUJ_5_beta_13.4,2024-01-24,1,1,2,24,1,4
2348,CLUJ_5_beta_14.1,2024-01-24,0,0,2,24,1,4
2349,CLUJ_5_beta_14.2,2024-01-24,0,1,2,24,1,4
2350,CLUJ_5_beta_14.3,2024-01-24,0,0,2,24,1,4
2351,CLUJ_5_beta_14.4,2024-01-24,1,0,2,24,1,4
2352,CLUJ_5_beta_15.1,2024-01-24,1,1,2,24,1,4
2353,CLUJ_5_beta_15.2,2024-01-24,1,1,2,24,1,4
2354,CLUJ_5_beta_15.3,2024-01-24,0,0,2,24,1,4
2355,CLUJ_5_beta_15.4,2024-01-24,1,1,2,24,1,4
2356,CLUJ_5_beta_16.1,2024-01-24,1,1,2,24,1,4
2357,CLUJ_5_beta_16.2,2024-01-24,1,0,2,24,1,4
2358,CLUJ_5_beta_16.3,2024-01-24,0,0,2,24,1,4
2359,CLUJ_5_beta_16.4,2024-01-24,1,0,2,24,1,4
2360,CLUJ_5_beta_17.1,2024-01-24,0,1,2,24,1,4
2361,CLUJ_5_beta_17.2,2024-01-24,0,1,2,24,1,4
2362,CLUJ_5_beta_17.3,2024-01-24,0,0,2,24,1,4
2363,CLUJ_5_beta_17.4,2024-01-24,1,0,2,24,1,4
2364,CLUJ_5_beta_18.1,2024-01-24,1,0,2,24,1,4
2365,CLUJ_5_beta_18.2,2024-01-24,0,0,2,24,1,4
2366,CLUJ_5_beta_18.3,2024-01-24,1,1,2,24,1,4
2367,CLUJ_5_beta_18.4,2024-01-24,1,0,2,24,1,4
2368,CLUJ_5_beta_18.5,2024-01-24,0,0,2,24,1,4
2369,CLUJ_5_beta_19.1,2024-01-24,0,1,2,24,1,4
2370,CLUJ_5_beta_19.2,2024-01-24,1,0,2,24,1,4
2371,CLUJ_5_beta_19.3,2024-01-24,1,0,2,24,1,4
2372,CLUJ_5_beta_19.4,2024-01-24,1,0,2,24,1,4
2373,CLUJ_5_beta_19.5,2024-01-24,1,0,2,24,1,4
2374,CLUJ_5_beta_19.6,2024-01-24,0,1,2,24,1,4
2375,CLUJ_5_beta_20.1,2024-01-24,0,1,2,24,1,4
2376,CLUJ_5_beta_20.2,2024-01-24,0,0,2,24,1,4
2377,CLUJ_5_beta_20.3,2024-01-24,0,0,2,24,1,4
2378,CLUJ_5_beta_20.4,2024-01-24,1,1,2,24,1,4
2379,CLUJ_5_beta_21.1,2024-01-24,1,0,2,24,1,4
2380,CLUJ_5_beta_21.2,2024-01-24,1,0,2,24,1,4
2381,CLUJ_5_beta_21.3,2024-01-24,0,1,2,24,1,4
2382,CLUJ_5_beta_21.4,2024-01-24,0,1,2,24,1,4
2383,CLUJ_5_beta_22.1,2024-01-24,1,1,2,24,1,4
2384,CLUJ_5_beta_22.2,2024-01-24,0,1,2,24,1,4
2385,CLUJ_5_beta_22.3,2024-01-24,0,0,2,24,1,4
2386,CLUJ_5_beta_22.4,2024-01-24,0,0,2,24,1,4
2387,CLUJ_5_beta_23.1,2024-01-24,1,0,2,24,1,4
2388,CLUJ_5_beta_23.2,2024-01-24,0,1,2,24,1,4
2389,CLUJ_5_beta_23.3,2024-01-24,0,1,2,24,1,4
2390,CLUJ_5_beta_23.4,2024-01-24,1,0,2,24,1,4
2391,CLUJ_5_beta_24.1,2024-01-24,1,1,2,24,1,4
2392,CLUJ_5_beta_24.2,2024-01-24,0,1,2,24,1,4
2393,CLUJ_5_beta_24.3,2024-01-24,1,0,2,24,1,4
2394,CLUJ_5_beta_24.4,2024-01-24,0,1,2,24,1,4
2395,CLUJ_5_beta_25.1,2024-01-24,0,1,2,24,1,4
2396,CLUJ_5_beta_25.2,2024-01-24,0,0,2,24,1,4
2397,CLUJ_5_beta_25.3,2024-01-24,0,1,2,24,1,4
2398,CLUJ_5_beta_25.4,2024-01-24,0,1,2,24,1,4
2399,CLUJ_5_beta_26.1,2024-01-24,0,0,2,24,1,4
2400,CLUJ_5_beta_26.2,2024-01-24,0,1,2,24,1,4
2401,CLUJ_5_beta_26.3,2024-01-24,0,1,2,24,1,4
2402,CLUJ_5_beta_26.4,2024-01-24,0,0,2,24,1,4
2403,CLUJ_5_beta_27.1,2024-01-24,1,0,2,24,1,4
2404,CLUJ_5_beta_27.2,2024-01-24,0,0,2,24,1,4
2405,CLUJ_5_beta_27.3,2024-01-24,1,0,2,24,1,4
2406,CLUJ_5_beta_27.4,2024-01-24,0,1,2,24,1,4
2407,CLUJ_5_beta_28.1,2024-01-24,0,0,2,24,1,4
2408,CLUJ_5_beta_28.2,2024-01-24,1,1,2,24,1,4
2409,CLUJ_5_beta_28.3,2024-01-24,1,1,2,24,1,4
2410,CLUJ_5_beta_28.4,2024-01-24,0,0,2,24,1,4
2411,CLUJ_5_beta_29.1,2024-01-24,1,1,2,24,1,4
2412,CLUJ_5_beta_29.2,2024-01-24,1,1,2,24,1,4
2413,CLUJ_5_beta_29.3,2024-01-24,1,1,2,24,1,4
2414,CLUJ_5_beta_29.4,2024-01-24,1,1,2,24,1,4
2415,CLUJ_5_beta_30.1,2024-01-24,0,0,2,24,1,4
2416,CLUJ_5_beta_30.2,2024-01-24,1,1,2,24,1,4
2417,CLUJ_5_beta_30.3,2024-01-24,0,0,2,24,1,4
2418,CLUJ_5_beta_30.4,2024-01-24,1,0,2,24,1,4
2419,CLUJ_5_beta_31.1,2024-01-24,1,0,2,24,1,4
2420,CLUJ_5_beta_31.2,2024-01-24,1,0,2,24,1,4
2421,CLUJ_5_beta_31.3,2024-01-24,0,0,2,24,1,4
2422,CLUJ_5_beta_31.4,2024-01-24,0,0,2,24,1,4
2423,CLUJ_5_beta_32.1,2024-01-24,1,0,2,24,1,4
2424,CLUJ_5_beta_32.2,2024-01-24,1,1,2,24,1,4
2425,CLUJ_5_beta_32.3,2024-01-24,0,1,2,24,1,4
2426,CLUJ_5_beta_32.4,2024-01-24,1,0,2,24,1,4
2427,CLUJ_5_beta_33.1,2024-01-24,1,0,2,24,1,4
2428,CLUJ_5_beta_33.2,2024-01-24,0,1,2,24,1,4
2429,CLUJ_5_beta_33.3,2024-01-24,0,1,2,24,1,4
2430,CLUJ_5_beta_33.4,2024-01-24,1,1,2,24,1,4
2431,CLUJ_5_beta_1.1,2024-01-25,1,1,3,25,1,4
2432,CLUJ_5_beta_1.2,2024-01-25,1,1,3,25,1,4
2433,CLUJ_5_beta_1.3,2024-01-25,1,0,3,25,1,4
2434,CLUJ_5_beta_1.4,2024-01-25,1,0,3,25,1,4
2435,CLUJ_5_beta_2.1,2024-01-25,1,0,3,25,1,4
2436,CLUJ_5_beta_2.2,2024-01-25,1,1,3,25,1,4
2437,CLUJ_5_beta_2.3,2024-01-25,0,1,3,25,1,4
2438,CLUJ_5_beta_2.4,2024-01-25,0,0,3,25,1,4
2439,CLUJ_5_beta_3.1,2024-01-25,1,0,3,25,1,4
2440,CLUJ_5_beta_3.2,2024-01-25,0,0,3,25,1,4
2441,CLUJ_5_beta_3.3,2024-01-25,0,1,3,25,1,4
2442,CLUJ_5_beta_3.4,2024-01-25,1,1,3,25,1,4
2443,CLUJ_5_beta_4.1,2024-01-25,1,0,3,25,1,4
2444,CLUJ_5_beta_4.2,2024-01-25,0,0,3,25,1,4
2445,CLUJ_5_beta_4.3,2024-01-25,1,0,3,25,1,4
2446,CLUJ_5_beta_4.4,2024-01-25,1,0,3,25,1,4
2447,CLUJ_5_beta_5.1,2024-01-25,0,1,3,25,1,4
2448,CLUJ_5_beta_5.2,2024-01-25,0,0,3,25,1,4
2449,CLUJ_5_beta_5.3,2024-01-25,1,1,3,25,1,4
2450,CLUJ_5_beta_5.4,2024-01-25,0,0,3,25,1,4
2451,CLUJ_5_beta_6.1,2024-01-25,0,0,3,25,1,4
2452,CLUJ_5_beta_6.2,2024-01-25,0,1,3,25,1,4
2453,CLUJ_5_beta_6.3,2024-01-25,0,0,3,25,1,4
2454,CLUJ_5_beta_6.4,2024-01-25,1,0,3,25,1,4
2455,CLUJ_5_beta_7.1,2024-01-25,0,0,3,25,1,4
2456,CLUJ_5_beta_7.2,2024-01-25,0,1,3,25,1,4
2457,CLUJ_5_beta_7.3,2024-01-25,0,1,3,25,1,4
2458,CLUJ_5_beta_7.4,2024-01-25,0,1,3,25,1,4
2459,CLUJ_5_beta_8.1,2024-01-25,1,1,3,25,1,4
2460,CLUJ_5_beta_8.2,2024-01-25,0,1,3,25,1,4
2461,CLUJ_5_beta_8.3,2024-01-25,1,0,3,25,1,4
2462,CLUJ_5_beta_8.4,2024-01-25,0,1,3,25,1,4
2463,CLUJ_5_beta_9.1,2024-01-25,0,1,3,25,1,4
2464,CLUJ_5_beta_9.2,2024-01-25,0,0,3,25,1,4
2465,CLUJ_5_beta_9.3,2024-01-25,1,0,3,25,1,4
2466,CLUJ_5_beta_9.4,2024-01-25,1,0,3,25,1,4
2467,CLUJ_5_beta_10.1,2024-01-25,0,1,3,25,1,4
2468,CLUJ_5_beta_10.2,2024-01-25,0,1,3,25,1,4
2469,CLUJ_5_beta_10.3,2024-01-25,0,0,3,25,1,4
2470,CLUJ_5_beta_10.4,2024-01-25,1,0,3,25,1,4
2471,CLUJ_5_beta_11.1,2024-01-25,0,0,3,25,1,4
2472,CLUJ_5_beta_11.2,2024-01-25,0,0,3,25,1,4
2473,CLUJ_5_beta_11.3,2024-01-25,0,0,3,25,1,4
2474,CLUJ_5_beta_11.4,2024-01-25,0,1,3,25,1,4
2475,CLUJ_5_beta_12.1,2024-01-25,1,1,3,25,1,4
2476,CLUJ_5_beta_12.2,2024-01-25,1,0,3,25,1,4
2477,CLUJ_5_beta_12.3,2024-01-25,0,0,3,25,1,4
2478,CLUJ_5_beta_12.4,2024-01-25,1,1,3,25,1,4
2479,CLUJ_5_beta_13.1,2024-01-25,1,1,3,25,1,4
2480,CLUJ_5_beta_13.2,2024-01-25,1,0,3,25,1,4
2481,CLUJ_5_beta_13.3,2024-01-25,1,1,3,25,1,4
2482,CLUJ_5_beta_13.4,2024-01-25,0,1,3,25,1,4
2483,CLUJ_5_beta_14.1,2024-01-25,1,0,3,25,1,4
2484,CLUJ_5_beta_14.2,2024-01-25,1,1,3,25,1,4
2485,CLUJ_5_beta_14.3,2024-01-25,1,0,3,25,1,4
2486,CLUJ_5_beta_14.4,2024-01-25,1,1,3,25,1,4
2487,CLUJ_5_beta_15.1,2024-01-25,1,0,3,25,1,4
2488,CLUJ_5_beta_15.2,2024-01-25,1,1,3,25,1,4
2489,CLUJ_5_beta_15.3,2024-01-25,1,1,3,25,1,4
2490,CLUJ_5_beta_15.4,2024-01-25,1,1,3,25,1,4
2491,CLUJ_5_beta_16.1,2024-01-25,0,1,3,25,1,4
2492,CLUJ_5_beta_16.2,2024-01-25,1,1,3,25,1,4
2493,CLUJ_5_beta_16.3,2024-01-25,0,0,3,25,1,4
2494,CLUJ_5_beta_16.4,2024-01-25,1,1,3,25,1,4
2495,CLUJ_5_beta_17.1,2024-01-25,1,0,3,25,1,4
2496,CLUJ_5_beta_17.2,2024-01-25,0,1,3,25,1,4
2497,CLUJ_5_beta_17.3,2024-01-25,0,1,3,25,1,4
2498,CLUJ_5_beta_17.4,2024-01-25,1,1,3,25,1,4
2499,CLUJ_5_beta_18.1,2024-01-25,0,1,3,25,1,4
2500,CLUJ_5_beta_18.2,2024-01-25,1,0,3,25,1,4
2501,CLUJ_5_beta_18.3,2024-01-25,0,0,3,25,1,4
2502,CLUJ_5_beta_18.4,2024-01-25,1,0,3,25,1,4
2503,CLUJ_5_beta_18.5,2024-01-25,0,1,3,25,1,4
2504,CLUJ_5_beta_19.1,2024-01-25,1,1,3,25,1,4
2505,CLUJ_5_beta_19.2,2024-01-25,1,1,3,25,1,4
2506,CLUJ_5_beta_19.3,2024-01-25,1,0,3,25,1,4
2507,CLUJ_5_beta_19.4,2024-01-25,0,0,3,25,1,4
2508,CLUJ_5_beta_19.5,2024-01-25,0,1,3,25,1,4
2509,CLUJ_5_beta_19.6,2024-01-25,1,1,3,25,1,4
2510,CLUJ_5_beta_20.1,2024-01-25,1,1,3,25,1,4
2511,CLUJ_5_beta_20.2,2024-01-25,0,0,3,25,1,4
2512,CLUJ_5_beta_20.3,2024-01-25,0,0,3,25,1,4
2513,CLUJ_5_beta_20.4,2024-01-25,0,0,3,25,1,4
2514,CLUJ_5_beta_21.1,2024-01-25,1,1,3,25,1,4
2515,CLUJ_5_beta_21.2,2024-01-25,0,0,3,25,1,4
2516,CLUJ_5_beta_21.3,2024-01-25,0,0,3,25,1,4
2517,CLUJ_5_beta_21.4,2024-01-25,0,0,3,25,1,4
2518,CLUJ_5_beta_22.1,2024-01-25,1,0,3,25,1,4
2519,CLUJ_5_beta_22.2,2024-01-25,0,1,3,25,1,4
2520,CLUJ_5_beta_22.3,2024-01-25,1,1,3,25,1,4
2521,CLUJ_5_beta_22.4,2024-01-25,1,0,3,25,1,4
2522,CLUJ_5_beta_23.1,2024-01-25,0,1,3,25,1,4
2523,CLUJ_5_beta_23.2,2024-01-25,1,0,3,25,1,4
2524,CLUJ_5_beta_23.3,2024-01-25,1,0,3,25,1,4
2525,CLUJ_5_beta_23.4,2024-01-25,0,1,3,25,1,4
2526,CLUJ_5_beta_24.1,2024-01-25,0,1,3,25,1,4
2527,CLUJ_5_beta_24.2,2024-01-25,0,1,3,25,1,4
2528,CLUJ_5_beta_24.3,2024-01-25,1,0,3,25,1,4
2529,CLUJ_5_beta_24.4,2024-01-25,0,0,3,25,1,4
2530,CLUJ_5_beta_25.1,2024-01-25,1,0,3,25,1,4
2531,CLUJ_5_beta_25.2,2024-01-25,1,0,3,25,1,4
2532,CLUJ_5_beta_25.3,2024-01-25,0,0,3,25,1,4
2533,CLUJ_5_beta_25.4,2024-01-25,0,1,3,25,1,4
2534,CLUJ_5_beta_26.1,2024-01-25,0,1,3,25,1,4
2535,CLUJ_5_beta_26.2,2024-01-25,1,0,3,25,1,4
2536,CLUJ_5_beta_26.3,2024-01-25,0,0,3,25,1,4
2537,CLUJ_5_beta_26.4,2024-01-25,0,0,3,25,1,4
2538,CLUJ_5_beta_27.1,2024-01-25,0,1,3,25,1,4
2539,CLUJ_5_beta_27.2,2024-01-25,0,0,3,25,1,4
2540,CLUJ_5_beta_27.3,2024-01-25,0,0,3,25,1,4
2541,CLUJ_5_beta_27.4,2024-01-25,1,1,3,25,1,4
2542,CLUJ_5_beta_28.1,2024-01-25,0,1,3,25,1,4
2543,CLUJ_5_beta_28.2,2024-01-25,1,0,3,25,1,4
2544,CLUJ_5_beta_28.3,2024-01-25,1,0,3,25,1,4
2545,CLUJ_5_beta_28.4,2024-01-25,1,1,3,25,1,4
2546,CLUJ_5_beta_29.1,2024-01-25,1,0,3,25,1,4
2547,CLUJ_5_beta_29.2,2024-01-25,1,1,3,25,1,4
2548,CLUJ_5_beta_29.3,2024-01-25,1,1,3,25,1,4
2549,CLUJ_5_beta_29.4,2024-01-25,1,1,3,25,1,4
2550,CLUJ_5_beta_30.1,2024-01-25,1,0,3,25,1,4
2551,CLUJ_5_beta_30.2,2024-01-25,1,1,3,25,1,4
2552,CLUJ_5_beta_30.3,2024-01-25,1,1,3,25,1,4
2553,CLUJ_5_beta_30.4,2024-01-25,0,1,3,25,1,4
2554,CLUJ_5_beta_31.1,2024-01-25,1,0,3,25,1,4
2555,CLUJ_5_beta_31.2,2024-01-25,0,1,3,25,1,4
2556,CLUJ_5_beta_31.3,2024-01-25,1,1,3,25,1,4
2557,CLUJ_5_beta_31.4,2024-01-25,1,0,3,25,1,4
2558,CLUJ_5_beta_32.1,2024-01-25,0,1,3,25,1,4
2559,CLUJ_5_beta_32.2,2024-01-25,1,1,3,25,1,4
2560,CLUJ_5_beta_32.3,2024-01-25,0,1,3,25,1,4
2561,CLUJ_5_beta_32.4,2024-01-25,1,1,3,25,1,4
2562,CLUJ_5_beta_33.1,2024-01-25,0,1,3,25,1,4
2563,CLUJ_5_beta_33.2,2024-01-25,0,0,3,25,1,4
2564,CLUJ_5_beta_33.3,2024-01-25,1,0,3,25,1,4
2565,CLUJ_5_beta_33.4,2024-01-25,1,1,3,25,1,4
2566,CLUJ_5_beta_1.1,2024-01-26,0,1,4,26,1,4
2567,CLUJ_5_beta_1.2,2024-01-26,1,1,4,26,1,4
2568,CLUJ_5_beta_1.3,2024-01-26,0,1,4,26,1,4
2569,CLUJ_5_beta_1.4,2024-01-26,1,0,4,26,1,4
2570,CLUJ_5_beta_2.1,2024-01-26,1,1,4,26,1,4
2571,CLUJ_5_beta_2.2,2024-01-26,1,0,4,26,1,4
2572,CLUJ_5_beta_2.3,2024-01-26,1,1,4,26,1,4
2573,CLUJ_5_beta_2.4,2024-01-26,1,0,4,26,1,4
2574,CLUJ_5_beta_3.1,2024-01-26,0,0,4,26,1,4
2575,CLUJ_5_beta_3.2,2024-01-26,0,1,4,26,1,4
2576,CLUJ_5_beta_3.3,2024-01-26,1,0,4,26,1,4
2577,CLUJ_5_beta_3.4,2024-01-26,0,0,4,26,1,4
2578,CLUJ_5_beta_4.1,2024-01-26,0,0,4,26,1,4
2579,CLUJ_5_beta_4.2,2024-01-26,1,0,4,26,1,4
2580,CLUJ_5_beta_4.3,2024-01-26,0,0,4,26,1,4
2581,CLUJ_5_beta_4.4,2024-01-26,0,1,4,26,1,4
2582,CLUJ_5_beta_5.1,2024-01-26,0,0,4,26,1,4
2583,CLUJ_5_beta_5.2,2024-01-26,0,1,4,26,1,4
2584,CLUJ_5_beta_5.3,2024-01-26,0,0,4,26,1,4
2585,CLUJ_5_beta_5.4,2024-01-26,0,1,4,26,1,4
2586,CLUJ_5_beta_6.1,2024-01-26,1,1,4,26,1,4
2587,CLUJ_5_beta_6.2,2024-01-26,1,1,4,26,1,4
2588,CLUJ_5_beta_6.3,2024-01-26,1,1,4,26,1,4
2589,CLUJ_5_beta_6.4,2024-01-26,1,0,4,26,1,4
2590,CLUJ_5_beta_7.1,2024-01-26,0,1,4,26,1,4
2591,CLUJ_5_beta_7.2,2024-01-26,1,1,4,26,1,4
2592,CLUJ_5_beta_7.3,2024-01-26,0,0,4,26,1,4
2593,CLUJ_5_beta_7.4,2024-01-26,0,1,4,26,1,4
2594,CLUJ_5_beta_8.1,2024-01-26,1,1,4,26,1,4
2595,CLUJ_5_beta_8.2,2024-01-26,1,1,4,26,1,4
2596,CLUJ_5_beta_8.3,2024-01-26,1,0,4,26,1,4
2597,CLUJ_5_beta_8.4,2024-01-26,1,1,4,26,1,4
2598,CLUJ_5_beta_9.1,2024-01-26,1,1,4,26,1,4
2599,CLUJ_5_beta_9.2,2024-01-26,0,1,4,26,1,4
2600,CLUJ_5_beta_9.3,2024-01-26,1,0,4,26,1,4
2601,CLUJ_5_beta_9.4,2024-01-26,0,1,4,26,1,4
2602,CLUJ_5_beta_10.1,2024-01-26,0,1,4,26,1,4
2603,CLUJ_5_beta_10.2,2024-01-26,0,1,4,26,1,4
2604,CLUJ_5_beta_10.3,2024-01-26,1,1,4,26,1,4
2605,CLUJ_5_beta_10.4,2024-01-26,0,1,4,26,1,4
2606,CLUJ_5_beta_11.1,2024-01-26,1,1,4,26,1,4
2607,CLUJ_5_beta_11.2,2024-01-26,0,0,4,26,1,4
2608,CLUJ_5_beta_11.3,2024-01-26,1,1,4,26,1,4
2609,CLUJ_5_beta_11.4,2024-01-26,1,0,4,26,1,4
2610,CLUJ_5_beta_12.1,2024-01-26,0,0,4,26,1,4
2611,CLUJ_5_beta_12.2,2024-01-26,1,1,4,26,1,4
2612,CLUJ_5_beta_12.3,2024-01-26,0,0,4,26,1,4
2613,CLUJ_5_beta_12.4,2024-01-26,0,0,4,26,1,4
2614,CLUJ_5_beta_13.1,2024-01-26,1,1,4,26,1,4
2615,CLUJ_5_beta_13.2,2024-01-26,1,0,4,26,1,4
2616,CLUJ_5_beta_13.3,2024-01-26,0,0,4,26,1,4
2617,CLUJ_5_beta_13.4,2024-01-26,0,1,4,26,1,4
2618,CLUJ_5_beta_14.1,2024-01-26,1,1,4,26,1,4
2619,CLUJ_5_beta_14.2,2024-01-26,0,1,4,26,1,4
2620,CLUJ_5_beta_14.3,2024-01-26,1,1,4,26,1,4
2621,CLUJ_5_beta_14.4,2024-01-26,1,0,4,26,1,4
2622,CLUJ_5_beta_15.1,2024-01-26,1,1,4,26,1,4
2623,CLUJ_5_beta_15.2,2024-01-26,1,1,4,26,1,4
2624,CLUJ_5_beta_15.3,2024-01-26,1,0,4,26,1,4
2625,CLUJ_5_beta_15.4,2024-01-26,0,0,4,26,1,4
2626,CLUJ_5_beta_16.1,2024-01-26,1,0,4,26,1,4
2627,CLUJ_5_beta_16.2,2024-01-26,1,1,4,26,1,4
2628,CLUJ_5_beta_16.3,2024-01-26,1,1,4,26,1,4
2629,CLUJ_5_beta_16.4,2024-01-26,1,1,4,26,1,4
2630,CLUJ_5_beta_17.1,2024-01-26,0,0,4,26,1,4
